id,name,shop_url,agb_url
2430,Carsten Steinberg,enduro-store.de,https://www.enduro-store.de/agb
2431,Andreas Landrock,ride-in.de,https://ride-in.de/xtc/Unsere-AGBs:_:3.html
2432,Harald Viehberger,hv-versandhandel.de,http://www.hv-versandhandel.de/info/allgemeine-geschaeftsbedingungen.html
2433,TRENA Sp. z o.o.,e-trena.de,https://e-trena.de/content/3-terms-and-conditions-of-use
2434,GM-Foto GmbH,gmfoto.de,https://www.gmfoto.de/agb
2435,Dagmar DAngelo,oh-so-pure.de,http://oh-so-pure.de/agb/
2436,Algema Geyer GmbH,grappashop.de,https://www.grappashop.de/geschaeftsbedingungen
2437,Medica Apotheke e.K.,meine-hautapotheke.de,https://www.meine-hautapotheke.de/agb.html
2438,Stefan Alisch,vegan-stars.de,https://www.vegan-stars.de/j/shop/terms
2439,Sven Steinberger,le-gourmet24.de,https://www.le-gourmet24.de/agb
2440,Automotive E-Commerce GmbH,bestofwheels.de,https://bestofwheels.de/de/info/allgemeine-geschaeftsbedingungen.html
2441,Carsten Ziegenbein,moringa-deutschland.com,https://www.moringa-deutschland.com/AGB/
2442,Dieter Seebald,dimosee.de,https://dimosee.de/epages/d52605b9-bd2d-46f0-9c69-410ecb50b09a.sf/de_DE/?ObjectPath=/Shops/d52605b9-bd2d-46f0-9c69-410ecb50b09a/Categories/TermsAndConditions
2443,Toys for Fun GmbH,toys-for-fun.com,https://www.toys-for-fun.com/de/agb/
2444,beyerdynamic GmbH & Co. KG,beyerdynamic.de,http://www.beyerdynamic.de/rechtliche-informationen/agb
2445,Coltello GmbH & Co. KG,coltello.store,https://www.coltello.store/
2446,WoolFit GmbH,hausschuh.com,https://www.hausschuh.com/AGB.html
2447,Danijel Janzin,best4software.de,https://best4software.de/agb
2448,WnM Wohnen nach Mass GmbH,w-wohnen.com,https://www.w-wohnen.com/bestellvorgang/agb
2449,Mediaform Informationssysteme GmbH,shop.mediaform.de,https://shop.mediaform.de/agb
2450,Michael Kerntke,kontaktlinsen-naumburg.de,https://kontaktlinsen-naumburg.de/de/info/allgemeine-geschaeftsbedingungen.html
2451,Robert Mayer,deroutdoorshop.de,https://www.deroutdoorshop.de/AGB
2452,Tafeldeko GmbH,tafeldeko.de,https://www.tafeldeko.de/shop_content.php/coID/3_Unsere-AGBs.html
2453,AUBU.AG,lastentraeger.de,https://www.lastentraeger.de/Unsere-AGB-_-3.html
2454,Roland Schumacher,puppenhaus-welt.de,https://www.puppenhaus-welt.de/AGB-und-Kundeninformationen
2455,Steve Gringer,maltimore.de,https://www.maltimore.de/AGB
2456,zalias GmbH,lupenleuchte.de,https://www.lupenleuchte.de/AGB/
2457,IB-elektroniks e.K.,elektroniks-home.de,https://elektroniks-home.de/
2458,Maschinen-Gruber GmbH,maschinen-gruber.de,http://www.maschinen-gruber.de/epages/61952118.sf/de_DE/?ObjectPath=/Shops/61952118/Categories/TermsAndConditions
2459,Parfmerie-Drogerie Haller GmbH & Co. KG,lebensieschoen.de,https://www.lebensieschoen.de/epages/es195620.sf/de_DE/?ObjectPath=/Shops/es195620/Categories/TermsAndConditions
2460,Jrgen Lehmann,unser-farbenparadies-shop.de,https://www.unser-farbenparadies-shop.de/Allgemeine-Geschaeftsbedingungen
2461,Thomas Mller Warenhandel e.K.,schornstein-zentrallager.de,https://www.schornstein-zentrallager.de/AGB
2462,Explore Scientific GmbH,photostudio-equipment.com,https://www.photostudio-equipment.com/c/de/allgemeine-geschaeftsbedingungen/
2463,Martin Wolf,premiumrum.de,https://www.premiumrum.de/AGB
2464,Deco & Betten Rhrs GmbH,schlafwelten.com,https://www.schlafwelten.com/AGB/
2465,Raumschmiede GmbH,betten.de,https://www.betten.de/lieferbedingungen.html
2466,Werner Schaller Inh. Karl Thomasser,schaller-shop.de,https://schaller-shop.de/index.php?page=SN_CustomerInfo
2467,Trading Toppers B.V.,friseurtotal.de,https://www.friseurtotal.de/allgemein/unsere-agbs
2468,Lands' End GmbH,landsend.de,https://www.landsend.de/de_DE/Allgemeine-Geschaeftsbedingungen/co/mobile-ks-agb.html
2469,Gartenmbel Company Dick GmbH & Co. KG,gartenmoebelcompany.de,https://gartenmoebelcompany.de/agb
2470,Norbert Formella,xn--elektrogerte-formella-f2b.de,https://www.xn--elektrogerte-formella-f2b.de/agb
2471,Robert Schulmeister,xn--minikchenonline-3vb.de,https://xn--minikchenonline-3vb.de/allgemeine-geschaeftsbedingungen
2472,DG Licht Handels-GmbH & Co.KG,b2c.dg-licht.de,https://b2c.dg-licht.de/AGB/
2473,Krantz Wiesbrock GbR,wiez.de,https://www.wiez.de/agb/
2474,Weiss Gallery srl,weissgallery.it,https://www.weissgallery.it/de/agb/
2475,Onpira GmbH,onpira-shop.de,https://onpira-shop.de/agb
2476,Bioraum GmbH,floorboy.de,https://www.floorboy.de/agb
2477,Heinrich Gabler,123koffer.de,https://www.123koffer.de/agb
2478,urban:trends GmbH,camforpro.com,https://www.camforpro.com/agb
2479,Schmuckgalerie Willems GmbH,edelmix.de,https://edelmix.de/agb/
2480,INSENIO GmbH,insenio.de,https://www.insenio.de/agb/
2481,Powerplustools GmbH,powerplustools.de,https://www.powerplustools.de/content/unsere-agb
2482,Guido Birwe,shop.fotobirwe.de,https://shop.fotobirwe.de/de/info/allgemeine-geschaeftsbedingungen.html
2483,Elektrotechnik Reinhold GmbH,zaehlerschrank24.de,https://www.zaehlerschrank24.de/info/allgemeine-geschaeftsbedingungen.html
2484,Koinet GmbH,exklusiv-whisky.de,https://www.exklusiv-whisky.de/AGB
2485,Martin Vonderstrass,friseur-produkte24.de,https://www.friseur-produkte24.de/agb
2486,Markus Kladt,spuelenhandel.de,https://www.spuelenhandel.de/agb
2487,GETRNKEWELT GmbH,getraenkewelt.de,https://www.getraenkewelt.de/informationen/agb/
2488,Power Components B.V.,wasserfilterspezialist.de,https://www.wasserfilterspezialist.de/agb
2489,frottana Textil GmbH & Co. KG,moeve.de,https://www.moeve.de/agb
2490,B&F; Oberwerth GmbH,oberwerth.com,https://www.oberwerth.com/de/agb
2491,Zweirad Joos GmbH & Co. KG,fahrradlagerverkauf.com,https://www.fahrradlagerverkauf.com/flv/unternehmen/agb
2492,Etrias V.O.F.,outdoorsupply.de,https://www.outdoorsupply.de/uber-etrias#agb
2493,Weigel & Unger,wuh24.de,https://www.wuh24.de/agb
2494,LDA Vertriebs- GmbH,lda-homestore.de,https://www.lda-homestore.de/agb-s
2495,Wolfgang Blatt,urmel24.de,https://www.urmel24.de/de/content/3-agb
2496,Friedrich Niemann GmbH & Co. KG,schneider-druckluft-shop.de,https://www.schneider-druckluft-shop.de/index.php?page=AGB&SessID=b7cce2a12e26cb06b4a04337bebbe721
2497,MBV Marketing Gesellschaft fr Einrichtungen und haustechnische Anlagen mbH,lichtshop.de,https://lichtshop.de/agb
2498,ConCord Global Services GmbH,buylando.com,http://www.buylando.com/agb
2499,Beata Leinen,pflegewonne.de,https://www.pflegewonne.de/info/allgemeine-geschaeftsbedingungen.html
2500,Lieselotte Stger,stoegers-duefte.de,https://stoegers-duefte.de/epages/5e01e75e-84f4-4238-8d5e-c9eb41caabf8.sf/seccdd91893f1/?ObjectPath=/Shops/5e01e75e-84f4-4238-8d5e-c9eb41caabf8/Categories/TermsAndConditions
2501,Reiner Bttcher,elektro-versandshop.de,http://elektro-versandshop.de/agb
2502,SCHUH-SKI Sportartikelhandel und Sportmarketing Service GmbH,schuhski.com,https://www.schuhski.com/agb/
2503,Weber GmbH,weber-gartentechnik.de,https://weber-gartentechnik.de/info/allgemeine-geschaeftsbedingungen.html
2504,APL-Competence GmbH,beoprime.com,https://beoprime.com/agb
2505,Anton Manuel Brandl,office-selection.eu,https://office-selection.eu/AGB
2506,Michael Grll,mimacasa.at,https://www.mimacasa.at//shop_content.php?coID=3
2507,PM Trade & Service Mov. IKE,meine-klima.de,https://www.meine-klima.de/info/allgemeine-geschaeftsbedingungen.html
2508,Ingrid Schmidt,handwerkerdiscounter.de,https://handwerkerdiscounter.de/de/unsere-agb
2509,Guido Schmidt,prodirekt24.de,https://prodirekt24.de/agb
2510,ak tronic Software & Services GmbH,aktrade.de,https://www.aktrade.de/agb
2511,moreco GmbH,moreco.de,https://www.moreco.de/agb%20shop
2512,KA Produktions- Dienstleistungen u. Handelsgesellschaft UG (haftungsbeschrnkt),karae.de,http://karae.de/agb
2513,MEGA Bike GmbH,megabike24.de,https://www.megabike24.de/agb
2514,Hepe Sound & Vision Concepts e.K.,hepe.eu,https://hepe.eu/shop/de/shop_content.php?coID=3
2515,Toolix GmbH,toolix24.de,https://www.toolix24.de/AGB
2516,Copyright Kopiersysteme GmbH,lfp-store.de,https://www.lfp-store.de/allgemeine_geschaeftsbedingungen/
2517,Allcata GmbH & Co.KG,sellselect.de,https://sellselect.de/AGB
2518,billi.de GmbH,billi.de,https://www.billi.de/Idealo_Direktkauf.html
2519,Andreas Hehl,hebasound.de,https://hebasound.de/de/shop_content.php?coID=3
2520,CASA Finest Living GmbH & Co. KG,casa.de,https://www.casa.de/AGB
2521,Tobias Kramer,uhren-zubehoer.de,https://www.uhren-zubehoer.de/info/allgemeine-geschaeftsbedingungen.html
2522,Salamander Deutschland GmbH & Co. KG,salamander.de,https://www.salamander.de/custom/index/sCustom/50
2523,Nils Naujoks,aquanado.de,https://aquanado.de/agb
2524,scandinavian-lifestyle GmbH & Co. KG,scandinavian-lifestyle.de,https://www.scandinavian-lifestyle.de/AGB
2525,Medwed GmbH,nordlicht-shop.de,https://nordlicht-shop.de/AGB_1
2526,Elduran und Yalcinkaya GbR,us-clippers.de,https://www.us-clippers.de/AGB
2527,Eva-Maria Lindemann,dammann-onlineshop.de,https://www.dammann-onlineshop.de/agb
2528,Fitness-Planet24 GmbH,fitness-planet24.de,https://www.fitness-planet24.de/allgemeine-geschaeftsbedingungen
2529,dodenhof Posthausen KG,dodenhof.de,https://www.dodenhof.de/posthausen/agb-online-shop/
2530,Sport-Versand24 GmbH,sport-versand24.de,https://www.sport-versand24.de/ct/agb/
2531,Schlter UG (haftungsbeschrnkt),schlueter-mobile.de,http://schlueter-mobile.de/epages/397cbc01-8f21-479c-8579-a193f6a0ecd7.sf/de_DE/?ObjectPath=/Shops/397cbc01-8f21-479c-8579-a193f6a0ecd7/Categories/TermsAndConditions
2532,your-smarthome GmbH,your-smarthome.com,https://your-smarthome.com/shop/agb
2533,alfda Artikel fr Allergiker Handels-GmbH,allergiker-shop-alfda.de,https://www.allergiker-shop-alfda.de/info/allgemeine-geschaeftsbedingungen.html
2534,Mepal B.V.,mepal.com,https://www.mepal.com/de/agb
2535,Tenovis Direct GmbH,direct.de,https://www.direct.de/agb
2536,Mihail Taube,natur-linie.de,https://www.natur-linie.de/AGB
2537,Der-kleine-Preis.de GmbH,der-kleine-preis.de,https://www.der-kleine-preis.de/agb/
2538,newactive GmbH & Co. KG,vimprint.de,https://www.vimprint.de/shopcms/agbs.html
2539,Robert Rogalla,whiskyscominghome.de,https://whiskyscominghome.de/info/allgemeine-geschaeftsbedingungen.html
2540,P7 eCommerce Gmbh & Co. KG,vitaliano.de,https://www.vitaliano.de/service/kundeninformationen
2541,elektro-plus GmbH,lampen-plus.de,http://www.lampen-plus.de/agb
2542,Matthias Neidhardt,casadin.de,https://www.casadin.de/AGB
2543,catch&buy; Gesellschaft mbH,safepro24.com,https://www.safepro24.com/agb.html
2544,EdelSpielzeug Handels UG (haftungsbeschrnkt),edelspielzeug.de,https://www.edelspielzeug.de/shop/agb
2545,Sabine Krauer & Michael Pohl GbR,baumwollseil.de,https://www.baumwollseil.de/AGB.html
2546,Lotus Vita GmbH & Co KG,lotus-vita.de,https://www.lotus-vita.de/nutzungsbedingungen-agb
2547,Christoph Fries,macconsultshop.de,https://www.macconsultshop.de/store-conditions.php
2548,THOFRA Handels GmbH & Co KG,outdoor4kids.de,https://www.outdoor4kids.de/index.asp?cat=1&hinweis=1
2549,Mbel Wassermann GmbH,shop.moebel-wassermann.de,https://shop.moebel-wassermann.de/online-shop/AGB.html
2550,Sport Contact Teamsport GmbH & Co. KG,sportcontact.de,https://www.sportcontact.de/AGB/
2551,Jens Voigt & Ulf Mller GbR,meinreisekoffer.de,https://www.meinreisekoffer.de/agb
2552,Jens Heise-Engelschalk,kletterbude.de,https://www.kletterbude.de/content/agb/?ReferrerID=121&utm_source=idealo&utm_medium=cpc
2553,Motorgerte Fischer GmbH,schlauchboote-aussenborder.de,https://www.schlauchboote-aussenborder.de/AGB
2554,Radoslaw Kusiak,concepthaus24.de,https://concepthaus24.de/agb
2555,Holger Bormann,sportsshop.de,https://sportsshop.de/agb
2556,Print-Concept-Roeber GmbH,print-c.de,https://www.print-c.de/agb
2557,Poly-Med Verwaltung und Logistik GmbH,hilfsmittelprofi.de,https://www.hilfsmittelprofi.de/agb/
2558,Kowalschik E-Commerce GmbH & Co. KG,siebengrad.de,https://www.siebengrad.de/agb
2559,Henrik Ramann,trekking-lite-store.com,https://www.trekking-lite-store.com/agb
2560,MTP-Racing GmbH,mtp-racing.de,https://mtp-racing.de/AGB
2561,Berkan Sezer,oesen24.de,https://www.oesen24.de/oesenshop/agb/
2562,Stock-Fachmann GmbH,stock-fachmann.de,https://www.stock-fachmann.de/agb
2563,Q-Parts24 GmbH & Co. KG,qp24.de,http://www.qp24.de/agb
2564,Sanocycling GmbH,drucker-zubehoer.kaufen,https://www.drucker-zubehoer.kaufen/verkaufsbedingungen.php
2565,Eteco GmbH,gardenluxus.de,https://gardenluxus.de/policies/terms-of-service
2566,Khalifa Mili & Eimen Mili GbR,lichtquelle-mili.de,https://www.lichtquelle-mili.de/service/agb/
2567,allhair gmbh,peruecke.de,https://www.peruecke.de/
2568,NORDMANN DIAMANTTECHNIK GmbH,nordmann-shop.com,https://nordmann-shop.com/epages/ae15de58-c5e4-407d-a460-d5d6ef85419b.sf/de_DE/?ObjectPath=/Shops/ae15de58-c5e4-407d-a460-d5d6ef85419b/Categories/TermsAndConditions
2569,Ersin Kayhan,satzone.de,https://satzone.de/info/allgemeine-geschaeftsbedingungen.html
2570,Stefan Ignjic,smb-it-solution.com,https://smb-it-solution.com/de/info/allgemeine-geschaeftsbedingungen.html
2571,Walter Braun Lacke- und Farbengrohandlung e.K.,derwerkzeugprofi24.de,https://www.derwerkzeugprofi24.de/index.php
2572,Karsten Gall,alphavital24.de,https://alphavital24.de/agb/
2573,Ralf Winkler,hd-ueberwachungskamera.de,https://www.hd-ueberwachungskamera.de/agb
2574,Nordsee-Kchen GmbH,dunstabzugshauben-welt.de,https://www.dunstabzugshauben-welt.de/allgemeine-geschaeftsbedingungen
2575,Hirsch Optik-Uhren-Hrgerte,lenslook.de,https://www.lenslook.de/agb
2576,Angelika Sterkowiec,dslampen.at,https://www.dslampen.at/agb/
2577,Der Postladen Ltd.,schulsachen.de,https://www.schulsachen.de/agb
2578,Christian Schaaf & Holger Klemm GbR,living-in-style.de,https://www.living-in-style.de/conditions.php
2579,EnergieWerk Ost GmbH,herrenseite.de,https://www.herrenseite.de/AGB
2580,Thomas Kleinschnittger,biovitalshop.de,https://www.biovitalshop.de/Infos/AGB.htm
2581,Flixcare UG,flixcare.de,https://flixcare.de/AGB
2582,Baumann & Co. Kommanditgesellschaft,shop-wein-baumann.de,https://www.shop-wein-baumann.de/de/info/allgemeine-geschaeftsbedingungen.html
2583,Elite Screens Europe GmbH,elitescreens.eu,http://www.elitescreens.eu/agb
2584,GD Artlands eTrading GmbH,artlands.de,https://www.artlands.de/agb
2585,Mbelhaus Huppers GmbH,kuechenplanet.de,https://www.kuechenplanet.de/AGB
2586,Simon Trger,krisenpakete.de,https://www.krisenpakete.de/AGB
2587,Schmidt & Kunze GmbH,die-akkuprofis.de,https://die-akkuprofis.de/AGB
2588,Arne Matteo Rump,rump-studio.de,https://rump-studio.de/agb.html
2589,AndLight ApS,andlight.de,https://andlight.de/shop/agb-403s1.html#_agb
2590,idealShopping GmbH,idealshopping.de,https://www.idealshopping.de/shop/index.php/agb/
2591,EXPERT-Stommel,stommel24.de,https://www.stommel24.de/AGB/
2592,Sebastian Maede,schnell-und-sicher-handelskontor.de,https://schnell-und-sicher-handelskontor.de/AGB
2593,GANNIKUS GmbH,muscle24.de,https://www.muscle24.de/AGB
2594,SIEMES Schuhcenter GmbH & Co. KG,schuhcenter.de,https://www.schuhcenter.de/allgemeine-geschaeftsbedingungen.html
2595,Markus Straub,elektro-kiste.de,https://www.elektro-kiste.de/epages/82403207.sf/de_DE/?ObjectPath=/Shops/82403207/Categories/TermsAndConditions
2596,Seliger GmbH,zimmerbrunnen.de,http://www.zimmerbrunnen.de/info/Allgemeine-Geschaeftsbedingungen.html
2597,Plasti Dip Europe GmbH,plastidip-sale.com,https://www.plastidip-sale.com/AGB
2598,Elektro Drews e.K.,drews-shop.de,https://www.drews-shop.de/Widerrufsbelehrung/
2599,ELLA Juwelen GmbH,ella-juwelen.de,https://www.ella-juwelen.de/agb
2600,SilTec Technik GmbH,siltec-technik.de,https://www.siltec-technik.de/de/agb/kundeninformationen
2601,Acer Computer GmbH,de-store.acer.com,https://de-store.acer.com/terms-conditions
2602,Juhudu GmbH,juhudu.de,https://www.juhudu.de/agb.html
2603,Melchior Online UG,badexo.de,https://www.badexo.de/agb
2604,PoTec Vertriebs GmbH,autoteile-werkzeuge.de,https://www.autoteile-werkzeuge.de/allgemeine_geschaeftsbedingungen
2605,FLIP4 GmbH,flip4shop.de,https://www.flip4shop.de/pages/allgemeine-geschaftsbedingungen-agb
2606,The IT Net e.K.,theitnet.de,https://www.theitnet.de/verkauf/agb/
2607,Bro-GOERTZ,buero-ideen.de,https://www.buero-ideen.de/webshop/info/allgemeine-geschaeftsbedingungen.html
2608,Manfred Clarck,schneeschuhe.com,https://www.schneeschuhe.com/gtc
2609,Christian Hertel,motorun.de,https://www.motorun.de/AGB
2610,iBizz GmbH,uhren4you.de,https://www.uhren4you.de/agb.htm
2611,Paul Godel GmbH & Co. KG,parfuemerie-godel.de,https://www.parfuemerie-godel.de/agb
2612,JBC UG,jbc-onlineshop.com,https://www.jbc-onlineshop.com/gtc
2613,Sonja Thamm,kiddies-geschenkewelt.de,https://kiddies-geschenkewelt.de/AGB
2614,Heike Donath,hedo-beauty.shop,https://hedo-beauty.shop/pages/agb-s
2615,Stephanie D'Angelo,vincorp.eu,https://www.vincorp.eu/l/tac
2616,Otto GmbH & Co. KG,otto-baumarkt.de,https://www.otto-baumarkt.de/container/?name=terms_of_use
2617,Holz-Kunz GmbH,holz-kunz.de,https://www.holz-kunz.de/agb
2618,Stefanie Braun,designbraun.de,https://designbraun.de/AGB
2619,TREND Gro- und Einzelhandel KG,bazonga.de,https://bazonga.de/AGB
2620,eBay International AG,ebay.de,https://www.ebay.de/help/policies/member-behavior-policies/allgemeine-geschftsbedingungen-fr-die-nutzung-der-deutschen-ebaydienste?id=4259
2621,Schecker GmbH,schecker.de,https://www.schecker.de/agb
2622,AutoScout24 Deutschland GmbH,autoscout24.de,http://www.autoscout24.de/content_ger/ua_autoscout24_index/ua_index_agb.asp
2623,Bose GmbH,bose.de,https://www.bose.de/c_care/security/agb.asp
2624,ORION Versand GmbH & Co. KG,orion.de,https://www.orion.de/kundenservice/agb
2625,Stefan Glaser,tonerklau.de,https://www.tonerklau.de/Allgemeine-Geschaeftsbedingungen-und-Kundeninformationen:_:3.html
2626,Bogner homeshopping GmbH & Co. KG,bogner.com,https://www.bogner.com/de-de/terms
2627,dress-for-less GmbH,dress-for-less.de,https://www.dress-for-less.de/Hilfe
2628,Fashiontrendshop GmbH,cinquestore.de,https://www.cinquestore.de/php/agb
2629,Hagen E-Commerce GmbH,elektro4000.de,https://www.elektro4000.de/Unsere-AGBs:_:3.html
2630,Kaffeeabo GmbH,kaffeeabo.de,https://www.kaffeeabo.de/agb
2631,Frank Sieg,siegshop.de,https://www.siegshop.de/pp2005/widerrufsrecht.php
2632,simple products Gmbh,simpleproducts.de,https://www.simpleproducts.de/Unsere-AGB
2633,Extasialand GmbH,extasialand.de,https://www.extasialand.de/agb
2634,Evangelos Valasiadis,vinomi.de,https://vinomi.de/agb
2635,REWE Wein online GmbH,koelner-weinkeller.de,https://www.koelner-weinkeller.de/agb/
2636,Sonova Retail Deutschland GmbH,shop.geers.de,https://shop.geers.de/AGB
2637,J. P. Boden & Co. Limited,bodendirect.de,https://www.bodendirect.de/de-de/technisches-und-juristisches/allgemeinen-geschaftsbedingungen
2638,Andreas Cocco,luckyshopping.de,https://www.luckyshopping.de/agb
2639,Terrashop GmbH,terrashop.de,https://www.terrashop.de/agb.php
2640,Ballsportdirekt GmbH & Co. KG,hummelonlineshop-muenchen.de,https://www.hummelonlineshop-muenchen.de/agb
2641,Udo Werkle,falambi.de,https://www.falambi.de/agb-kundeninformationen
2642,Michael Hausner,laperuca.de,https://www.laperuca.de/epages/62651742.sf/de_DE/?ObjectPath=/Shops/62651742/Categories/TermsAndConditions
2643,Foto-Schmitt Photobackground GmbH,photobackground.de,https://www.photobackground.de/info/allgemeine-geschaeftsbedingungen.html
2644,Junghans Wollversand GmbH & Co. KG,junghanswolle.de,https://www.junghanswolle.de/service?SID=SID_1QIuKXklfK12IUP21SfdR4nayTmM
2645,Keck & Lang GmbH,kela.de,https://www.kela.de/html/de/document-1-agb.html.html
2646,Thomas Werning,kinderlampenland.de,https://www.kinderlampenland.de/AGB/
2647,Kowalschik E-Commerce GmbH & Co. KG,ritzenhoff-shop.net,https://www.ritzenhoff-shop.net/shop_content.php/coID/3/content/AGB
2648,ScSPORTS GmbH,scsports.de,https://www.scsports.de/allgemeine_geschaeftsbedingungen
2649,Eurovine e.K.,eurovine.de,http://www.eurovine.de/shop_content.php?coID=3
2650,Alexander Seidel,alexanderseidel-shop.com,https://www.alexanderseidel-shop.com/agb
2651,Betten-ABC GmbH,betten-abc.de,https://www.betten-abc.de/agb
2652,Designhtte GmbH,designhuette.com,https://www.designhuette.com/allgemeine-geschaeftsbedingungen
2653,DePauli AG,albertoshop.de,https://www.albertoshop.de/index
2654,Bosse Trade e.K.,nordhandel.de,https://www.nordhandel.de/wbc.php?tpl=agb.html
2655,e-luscious Deutschland GmbH,weinvorteil.de,https://www.weinvorteil.de/weinversand/Unsere-AGB:_:3.html
2656,Hobbybcker-Versand e.Kfr.,hobbybaecker.de,https://www.hobbybaecker.de/pages/view/impressum-1
2657,Hunecke GmbH Gewchshauszubehr,hunecke-zubehoer.de,https://www.hunecke-zubehoer.de/AGB:_:3.html
2658,business mit fun GmbH & Co. KG,bmf-versand.de,https://www.bmf-versand.de/conditions.php
2659,AHS Spielzeugwelt,ahs-shop.de,http://www.ahs-shop.de/conditions.php
2660,Birkenstock GmbH,radfachmarkt.de,https://www.radfachmarkt.de/unsere-agb
2661,MSP Decoline GmbH,schilder-befestigung.de,https://www.schilder-befestigung.de/agb
2662,Guido Schmidt,potsdamer-schraubenhandel.com,https://potsdamer-schraubenhandel.com/agb
2663,Musik-Center Pietsch e.K.,musik-pietsch.de,https://www.musik-pietsch.de/index.php/agbs
2664,Sprnasen-4you,spuernasen-4you.de,https://www.spuernasen-4you.de/agb
2665,Delychi GMBH,ledtech-shop.de,https://www.ledtech-shop.de/gtc
2666,DynaTech - Inhaber Mirco Neubert e.K.,tischrechner.de,http://www.tischrechner.de/service/agb/
2667,Jrgen May,bikekaefer.de,https://www.bikekaefer.de/agb
2668,LiGaLo GmbH,garten.com,https://www.garten.com/agb-und-kundeninformationen
2669,Bernd Zinkel,algufix.de,https://www.algufix.de/startseite/agb/
2670,braintool software gmbh,braintool.com,https://www.braintool.com/agb/
2671,Gebr. Elmer & Zweifel GmbH & Co. KG,cotonea.de,https://www.cotonea.de/agb/
2672,.das wohnkonzept GmbH,daswohnkonzept.com,https://www.daswohnkonzept.com/agb
2673,Wohntextilien 4 You GmbH,wohntextilien4you.de,https://www.wohntextilien4you.de/content/agb/
2674,Nextrend GmbH,bernstein-badshop.de,https://www.bernstein-badshop.de/badshop/agb/
2675,Michael Zll,selbstklebe-produkte.de,https://www.selbstklebe-produkte.de/agb/kundeninformationen
2676,Winkler Tracht online e.K.,trachten-dirndl-shop.de,https://www.trachten-dirndl-shop.de/agb
2677,Jiffy Steamer Deutschland GmbH,jiffysteamer.de,https://www.jiffysteamer.de/epages/63452188.sf/de_DE/?ObjectPath=/Shops/63452188/Categories/TermsAndConditions
2678,Onlinezoo e. U.,onlinezoo.at,https://www.onlinezoo.at/de/agb
2679,Maherlo Ibrica,masaltos.com,https://www.masaltos.com/es/?id=35
2680,Rum Company GmbH & Co. KG,rumcompany.de,https://www.rumcompany.de/AGB
2681,AFEW GmbH,de.afew-store.com,https://de.afew-store.com/policies/terms-of-service
2682,Paul Schrader GmbH & Co. KG,paul-schrader.de,http://www.paul-schrader.de/epages/pschraderdb.sf/?ObjectPath=/Shops/ps-shop/Categories/AGB
2683,Pool-Chlor-Shop GbR,pool-chlor-shop.de,https://www.pool-chlor-shop.de/agb-kundeninfo
2684,EDD GmbH,edd24.de,https://www.edd24.de/de/unsere-agb
2685,Ravensburger Verlag GmbH,ravensburger.de,https://www.ravensburger.de/start/agb/index.html
2686,Handelsagentur Silhan GmbH,printer-express.de,https://www.printer-express.de/AGB
2687,GbR zwischen Ralf Kaufhold und Rudolf Hirsch,sweet-sin.de,https://www.sweet-sin.de/AGB
2688,Andreas Matzick,am-dessous.de,https://www.am-dessous.de/agb/agb.htm
2689,niceshops GmbH,genuss-region-shop.de,https://www.genuss-region-shop.de/info/agbs
2690,Stefan Hutschreuther & Christoph Lerner GbR,hl-elektroshop.eshop.t-online.de,https://hl-elektroshop.eshop.t-online.de/epages/Store3_Shop36894.sf/de_DE/?ObjectPath=/Shops/Shop36894/Categories/Imprint
2691,Harald Haube,rbs-shop.de,https://www.rbs-shop.de/epages/Shop40948.sf/de_DE/?ObjectPath=/Shops/Shop40948/Categories/TermsAndConditions
2692,Ute & Thomas Rossmeisl GbR,rutschen24.de,https://rutschen24.de/agb
2693,Korbinian Sigel,arbeitsschutz-sigel.de,https://www.arbeitsschutz-sigel.de/AGB
2694,Gorilla Sports GmbH,gorillasports.de,https://www.gorillasports.de/agb
2695,Eddie Bauer GmbH,eddiebauer.de,https://www.eddiebauer.de/index.php?cl=search&redirect404=1&searchparam=mall%20cgi-bin%20Eddiebauer.ofShop.service%20&redirected=1
2696,FabiMax GmbH,stubenwagen.de,https://stubenwagen.de/agb/
2697,BSO-Pumpentechnik GmbH,brunnenpumpen.com,https://www.brunnenpumpen.com/AGB-und-Kundeninfo
2698,Sporthaus Schuster GmbH,sport-schuster.de,https://www.sport-schuster.de/Service/Service-online/Bestellung/AGBs/
2699,Weststyle GmbH,weststyle.de,https://www.weststyle.de/agb/
2700,Faboulas GmbH,shoesplease.de,https://www.shoesplease.de/agb
2701,MH-Online GmbH,aluboxen-shop.de,https://www.aluboxen-shop.de/index.php/agb/
2702,Ralf Stiebeling,fa-ars.eu,https://www.fa-ars.eu/AGB
2703,DeWall Design GmbH & Co. KG,dewall-design.de,https://www.dewall-design.de/gtc
2704,Wohnen & Accessoires GmbH & Co. KG,wolldecken-tagesdecken.de,https://www.wolldecken-tagesdecken.de/agb
2705,Kmpf Onlineshop GmbH,mein-zaunshop.de:443,https://www.mein-zaunshop.de:443/agb
2706,Racket Company oHG,racket-outlet.de,https://www.racket-outlet.de/squash/terms-and-conditions/
2707,wertprodukte.de - Matthias Lcht,wertprodukte.de,https://www.wertprodukte.de/store-conditions.php
2708,Sunvision GmbH & Co. KG,sonnenbrillenladen.de,https://www.sonnenbrillenladen.de/AGB
2709,Fuchs seit 1895 oHG,fuchs-versand.de,https://www.fuchs-versand.de/gtc
2710,Gartenfreunde Shop GmbH,garten-freunde.de,https://www.garten-freunde.de/unsere-agb
