id,name,shop_url,agb_url
519,RL Supplies Ltd,rlsupplies.co.uk,https://www.rlsupplies.co.uk/content/3-terms-and-conditions-of-use
520,Scan Computers International Ltd,scan.co.uk,https://www.scan.co.uk/info/terms?utm_source=Skinflint&utm_medium=awin&utm_campaign=Editorial+Content&awc=15473_1588255177_61fa8d660943922a1758c6a4cae8e39f
521,Skream Ltd,shopto.net,https://www.shopto.net/en/legal/terms-conditions/
522,Simply Scuba Ltd,simplybeach.com,https://www.simplybeach.com/pages/terms-and-conditions?utm_source=affiliates&utm_medium=referral&utm_campaign=88610
523,Simply Scuba Ltd,simplyscuba.com,https://www.simplyscuba.com/pages/terms-and-conditions#1?utm_source=affiliates&utm_medium=referral&utm_campaign=88610&awc=1192_1588255769_0d8889b9a6d51810e9b5f447d78a1283
524,B-Sporting Ltd,sportsshoes.com,https://www.sportsshoes.com/support/terms_and_conditions/?awc=1074_1588256027_d056c77a0e0f870d9d76f24195f865ac&utm_source=affiliate&utm_medium=Awin&utm_campaign=332667
525,Stak Trading computer Services Ltd,stak.com,https://stak.com/Terms_and_Conditions
526,T H Baker and Company (Established 1888) Ltd,thejewelhut.co.uk,https://www.thejewelhut.co.uk/terms-and-conditions?ici=info-text&icn=terms-conditions-footer&utm_source=AffiliateWindow&utm_medium=Affiliates&utm_campaign=0&adid=0&subacctid=88610&awc=4277_1588256468_d98be908c5a8812cff7db4fbaf89e836
527,The little Safe Company Ltd,safes.co.uk,https://www.safes.co.uk/terms-conditions
528,The Supermarket Online.com Ltd,theofficesuppliessupermarket.com,https://www.theofficesuppliessupermarket.com/terms-conditions?utm_source=Affiliate_Window&utm_medium=AF&utm_term=affiliates&utm_content=affiliate_type&utm_campaign=%20Affiliate_Window%20-AF&awc=5108_1588256593_b53010b469d41b01aa98a7481c7b48e5
529,The sports Edit Ltd,thesportsedit.com,https://thesportsedit.com/pages/terms-conditions?utm_source=awin&utm_medium=affiliate&utm_campaign=Skinflint&awc=18016_1588256717_c713985dac88f7b96937031521a47596
530,Speciality Drinks Ltd,thewhiskyexchange.com,https://www.thewhiskyexchange.com/customerservice/legal-terms?awc=400_1588256844_934f94ff60f6808b0cb6983ca71c3ab8
531,advancer Ltd,tomtop.com,https://www.tomtop.com/help/terms-conditions.html?awc=7566_1588256905_f9ca1ac3f318fbae487a920629451127&utm_source=AW&utm_medium=AFF&utm_campaign=AW
532,Robovision Ltd,tptoys.com,https://www.tptoys.com/customer/pages/terms?source=aw&awc=5178_1588257096_79bcbfdfc23a7e64201b1bc0a08c8c67&utm_source=AWIN&utm_medium=affiliate&utm_campaign=88610
533,Artemis Home Ltd,nextdaytrampolines.co.uk,https://www.nextdaytrampolines.co.uk/help/terms/
534,Artemis Home Ltd,trampoline-warehouse.co.uk,https://www.trampoline-warehouse.co.uk/help.aspx?section=terms&source=aw&affid=88610
535,Nimbus Designs Ltd,tvcables.co.uk,https://www.tvcables.co.uk/terms.html?awc=851_1588257346_7e70295850bae954b3d23c8a74849250
536,clarity distribution Ltd t/a UK-Computers.co.uk,uk-computers.co.uk,https://www.uk-computers.co.uk/terms/
537,UK MOBILE Store,uk-mobilestore.co.uk,https://www.uk-mobilestore.co.uk/policies/terms-of-service
538,RCD Retail Ltd,uksportimports.com,https://www.uksportimports.com/terms-and-conditions
539,Blacks Outdoor Retail Ltd,ultimateoutdoors.com,https://www.ultimateoutdoors.com/customer-service/terms-and-conditions?awc=5970_1588257880_99772dc563698bcb7049da68be784ef2&utm_source=affiliate&utm_medium=Editorial+Content&utm_campaign=Skinflint
540,Buyur Ltd,buyur.co.uk,https://www.buyur.co.uk/hc-terms-and-conditions/
541,Vivomed Ltd,vivomed.com,https://www.vivomed.com/Information.aspx?TranslationLargeID=6&PartnerID=47&awc=5492_1588258071_a7707ea83fad6e3ce53679bcbb1bbe79&utm_source=affiliate&utm_medium=affiliatewindow&utm_campaign=UnitedKingdom
542,Warwick Test Supplies Ltd,warwickts.com,https://www.warwickts.com/453/Terms-Conditions
543,Aurum Holdings Ltd,watchshop.com,https://www.watchshop.com/terms-and-conditions-a8.html?utm_source=Awin&utm_medium=Affiliate&utm_campaign=Skinflint&awc=2764_1588258197_94a5cb0a71381c4644e0662b5095b851
544,Wickes Building Supplies Ltd,wickes.co.uk,https://www.wickes.co.uk/termsAndConditions?awc=1563_1588258325_ed291b2855ddc790b7e9dceada3562ad&utm_source=affiliate_window&utm_medium=affiliate&utm_term=88610&utm_content=deeplink&utm_campaign=Skinflint
545,universal Pictures (UK) Limited,zoom.co.uk,https://www.zoom.co.uk/help/terms_of_sale?awc=7114_1588258453_72e816da9e54d684ea7b2e45bc4a4049&utm_source=affiliate_window&utm_medium=Editorial+Content&utm_campaign=88610
